scientific_name,latitude,longitude,url,image_url,observed_on,phenology,year,month
Yucca brevifolia,34.1462666889,-116.165915675,https://www.inaturalist.org/observations/184966100,https://inaturalist-open-data.s3.amazonaws.com/photos/322938609/medium.jpeg,2013-06-26,Flowering,2013,6
Yucca brevifolia,33.9973255369,-116.0775375366,https://www.inaturalist.org/observations/126042576,https://inaturalist-open-data.s3.amazonaws.com/photos/213818334/medium.jpeg,2013-03-29,Flowering,2013,3
Yucca brevifolia,34.0142911845,-116.1649558952,https://www.inaturalist.org/observations/83438723,https://inaturalist-open-data.s3.amazonaws.com/photos/137035649/medium.jpeg,2013-03-20,Flowering,2013,3
Yucca brevifolia,33.9265353222,-116.1869188851,https://www.inaturalist.org/observations/45818773,https://inaturalist-open-data.s3.amazonaws.com/photos/72667336/medium.jpg,2013-04-13,Flowering,2013,4
Yucca brevifolia,33.98933333,-116.13333333,https://www.inaturalist.org/observations/13972081,https://static.inaturalist.org/photos/20657873/medium.jpg,2013-04-07,Flowering,2013,4
Yucca brevifolia,34.668468,-118.195912,http://www.inaturalist.org/observations/252316,https://inaturalist-open-data.s3.amazonaws.com/photos/314498/medium.jpg,2013-03-26,Flowering,2013,3
Yucca jaegeriana,36.1208631264,-115.4361829324,https://www.inaturalist.org/observations/310064396,https://static.inaturalist.org/photos/559563111/medium.jpg,2013-06-12,Fruiting,2013,6
Yucca brevifolia,35.3821813,-118.1131292,https://www.inaturalist.org/observations/107313562,https://inaturalist-open-data.s3.amazonaws.com/photos/180463542/medium.jpg,2013-04-24,Fruiting,2013,4
Yucca brevifolia,34.0251528,-116.1420846,https://www.inaturalist.org/observations/50534840,https://inaturalist-open-data.s3.amazonaws.com/photos/80243735/medium.jpeg,2013-05-08,Fruiting,2013,5
Yucca brevifolia,34.002096,-116.017621,https://www.inaturalist.org/observations/50396950,https://inaturalist-open-data.s3.amazonaws.com/photos/80022438/medium.jpeg,2013-05-07,Fruiting,2013,5
Yucca brevifolia,34.7350762699,-117.4647466654,https://www.inaturalist.org/observations/27930457,https://inaturalist-open-data.s3.amazonaws.com/photos/43503790/medium.jpeg,2013-04-20,Fruiting,2013,4
Yucca jaegeriana,35.2151268181,-115.2817028872,https://www.inaturalist.org/observations/15961225,https://static.inaturalist.org/photos/23889677/medium.jpg,2013-05-29,Fruiting,2013,5
Yucca brevifolia,34.1339261,-116.3155838,https://www.inaturalist.org/observations/6931967,https://inaturalist-open-data.s3.amazonaws.com/photos/8855760/medium.jpg,2013-06-19,Fruiting,2013,6
Yucca jaegeriana,36.147136718,-115.4157343964,https://www.inaturalist.org/observations/310064618,https://static.inaturalist.org/photos/559563985/medium.jpg,2013-06-14,No Evidence of Flowering,2013,6
Yucca brevifolia,34.577268,-117.053624,https://www.inaturalist.org/observations/198916236,https://inaturalist-open-data.s3.amazonaws.com/photos/350691151/medium.jpeg,2013-12-22,No Evidence of Flowering,2013,12
Yucca brevifolia,34.144489677,-116.109277777,https://www.inaturalist.org/observations/184966117,https://inaturalist-open-data.s3.amazonaws.com/photos/322939086/medium.jpeg,2013-06-26,No Evidence of Flowering,2013,6
Yucca brevifolia,34.1712746946,-116.0265417189,https://www.inaturalist.org/observations/184966105,https://inaturalist-open-data.s3.amazonaws.com/photos/322938743/medium.jpeg,2013-06-26,No Evidence of Flowering,2013,6
Yucca brevifolia,34.0302567189,-116.1383746932,https://www.inaturalist.org/observations/96762102,https://inaturalist-open-data.s3.amazonaws.com/photos/160802530/medium.jpg,2013-03-03,No Evidence of Flowering,2013,3
Yucca brevifolia,34.0218816042,-116.0182828334,https://www.inaturalist.org/observations/77968419,https://static.inaturalist.org/photos/127546915/medium.jpg,2013-04-30,No Evidence of Flowering,2013,4
Yucca brevifolia,33.8790004316,-115.8851017813,https://www.inaturalist.org/observations/77499639,https://inaturalist-open-data.s3.amazonaws.com/photos/126574912/medium.jpeg,2013-04-06,No Evidence of Flowering,2013,4
Yucca brevifolia,34.000750135,-116.1450591323,https://www.inaturalist.org/observations/63702356,https://inaturalist-open-data.s3.amazonaws.com/photos/102281342/medium.jpeg,2013-09-21,No Evidence of Flowering,2013,9
Yucca jaegeriana,36.3994815896,-115.5760055848,https://www.inaturalist.org/observations/48086071,https://inaturalist-open-data.s3.amazonaws.com/photos/76281695/medium.jpg,2013-11-24,No Evidence of Flowering,2013,11
Yucca brevifolia,34.0346973017,-116.3063644299,https://www.inaturalist.org/observations/38370193,https://inaturalist-open-data.s3.amazonaws.com/photos/60973514/medium.jpeg,2013-02-02,No Evidence of Flowering,2013,2
Yucca brevifolia,34.7379953502,-117.4658455691,https://www.inaturalist.org/observations/27930571,https://inaturalist-open-data.s3.amazonaws.com/photos/43504166/medium.jpeg,2013-04-20,No Evidence of Flowering,2013,4
Yucca jaegeriana,35.8850031,-114.0447448,https://www.inaturalist.org/observations/17201409,https://inaturalist-open-data.s3.amazonaws.com/photos/26074591/medium.jpg,2013-11-09,No Evidence of Flowering,2013,11
Yucca brevifolia,33.9992004642,-116.0578669971,http://www.inaturalist.org/observations/2939992,https://static.inaturalist.org/photos/3370668/medium.jpg,2013-04-06,No Evidence of Flowering,2013,4
Yucca brevifolia,34.022211,-116.01866,http://inaturalist.ca/observations/2901612,https://static.inaturalist.org/photos/3318695/medium.jpg,2013-03-31,No Evidence of Flowering,2013,3
Yucca brevifolia,34.856271,-118.516538,http://www.inaturalist.org/observations/461407,https://inaturalist-open-data.s3.amazonaws.com/photos/581973/medium.JPG,2013-05-16,No Evidence of Flowering,2013,5
Yucca brevifolia,34.879981,-118.62,http://www.inaturalist.org/observations/421799,https://static.inaturalist.org/photos/531707/medium.jpg,2013-10-07,No Evidence of Flowering,2013,10
Yucca jaegeriana,36.147312,-115.419088,http://www.inaturalist.org/observations/402263,https://inaturalist-open-data.s3.amazonaws.com/photos/503682/medium.jpg,2013-09-14,No Evidence of Flowering,2013,9
Yucca brevifolia,34.66885,-118.196323,http://www.inaturalist.org/observations/252354,https://inaturalist-open-data.s3.amazonaws.com/photos/314533/medium.jpg,2013-03-26,No Evidence of Flowering,2013,3
Yucca brevifolia,34.66885,-118.196323,http://www.inaturalist.org/observations/252320,https://inaturalist-open-data.s3.amazonaws.com/photos/314502/medium.jpg,2013-03-26,No Evidence of Flowering,2013,3
Yucca brevifolia,34.66885,-118.196323,http://www.inaturalist.org/observations/252319,https://inaturalist-open-data.s3.amazonaws.com/photos/314501/medium.jpg,2013-03-26,No Evidence of Flowering,2013,3
Yucca brevifolia,34.66885,-118.196323,http://www.inaturalist.org/observations/252318,https://inaturalist-open-data.s3.amazonaws.com/photos/314500/medium.jpg,2013-03-26,No Evidence of Flowering,2013,3
Yucca brevifolia,34.048399,-116.184268,http://www.inaturalist.org/observations/222384,https://inaturalist-open-data.s3.amazonaws.com/photos/280114/medium.jpg,2013-03-14,No Evidence of Flowering,2013,3
Yucca brevifolia,35.711737,-117.913919,http://www.inaturalist.org/observations/191524,https://inaturalist-open-data.s3.amazonaws.com/photos/246172/medium.jpg,2013-02-04,No Evidence of Flowering,2013,2
Yucca brevifolia,34.3066473581,-116.3963350933,https://www.inaturalist.org/observations/126081358,https://static.inaturalist.org/photos/213884686/medium.jpg,2014-03-03,Flowering,2014,3
Yucca brevifolia,35.117811,-118.225597,https://www.inaturalist.org/observations/122868235,https://inaturalist-open-data.s3.amazonaws.com/photos/208078815/medium.jpeg,2014-03-02,Flowering,2014,3
Yucca brevifolia,33.9156994,-115.8820599,https://www.inaturalist.org/observations/70611191,https://static.inaturalist.org/photos/114824184/medium.jpg,2014-03-05,Flowering,2014,3
Yucca brevifolia,34.0113946569,-116.1674268372,https://www.inaturalist.org/observations/39235256,https://inaturalist-open-data.s3.amazonaws.com/photos/62221130/medium.jpeg,2014-02-19,Flowering,2014,2
Yucca brevifolia,34.7249116,-118.3969062,https://www.inaturalist.org/observations/21185981,https://static.inaturalist.org/photos/32746115/medium.jpg,2014-05-03,Flowering,2014,5
Yucca jaegeriana,36.1344974384,-115.4151250574,https://www.inaturalist.org/observations/310063563,https://static.inaturalist.org/photos/559561367/medium.jpg,2014-04-09,Fruiting,2014,4
Yucca brevifolia,34.0136254694,-116.1638994434,https://www.inaturalist.org/observations/39235254,https://inaturalist-open-data.s3.amazonaws.com/photos/62221114/medium.jpeg,2014-02-19,Fruiting,2014,2
Yucca brevifolia,34.00874722,-116.02027783,https://www.inaturalist.org/observations/13753013,https://static.inaturalist.org/photos/20272721/medium.jpg,2014-04-30,Fruiting,2014,4
Yucca jaegeriana,35.0109911,-115.4733551,https://www.inaturalist.org/observations/330631253,https://inaturalist-open-data.s3.amazonaws.com/photos/599595072/medium.jpg,2014-07-08,No Evidence of Flowering,2014,7
Yucca brevifolia,33.9901045085,-116.1636771764,https://www.inaturalist.org/observations/327911190,https://static.inaturalist.org/photos/594109566/medium.jpg,2014-03-04,No Evidence of Flowering,2014,3
Yucca brevifolia,34.5062412166,-117.986374087,https://www.inaturalist.org/observations/251393840,https://static.inaturalist.org/photos/449811446/medium.jpeg,2014-05-03,No Evidence of Flowering,2014,5
Yucca brevifolia,34.9935493735,-118.2917582574,https://www.inaturalist.org/observations/194844239,https://inaturalist-open-data.s3.amazonaws.com/photos/342608220/medium.jpeg,2014-04-09,No Evidence of Flowering,2014,4
Yucca brevifolia,33.9978738,-116.0598124,https://www.inaturalist.org/observations/160718577,https://inaturalist-open-data.s3.amazonaws.com/photos/277746284/medium.jpg,2014-04-30,No Evidence of Flowering,2014,4
Yucca brevifolia,34.29013,-116.69681,https://www.inaturalist.org/observations/149573594,https://inaturalist-open-data.s3.amazonaws.com/photos/257761880/medium.jpeg,2014-07-22,No Evidence of Flowering,2014,7
Yucca brevifolia,33.998685701,-116.0602556706,https://www.inaturalist.org/observations/147446358,https://inaturalist-open-data.s3.amazonaws.com/photos/253719066/medium.jpeg,2014-12-15,No Evidence of Flowering,2014,12
Yucca brevifolia,34.0080295211,-116.0965968291,https://www.inaturalist.org/observations/146880991,https://inaturalist-open-data.s3.amazonaws.com/photos/252631414/medium.jpeg,2014-04-18,No Evidence of Flowering,2014,4
Yucca brevifolia,33.9957100531,-116.0762589243,https://www.inaturalist.org/observations/146880990,https://inaturalist-open-data.s3.amazonaws.com/photos/252631393/medium.jpeg,2014-04-18,No Evidence of Flowering,2014,4
Yucca jaegeriana,36.510014,-114.181276,https://www.inaturalist.org/observations/146319571,https://inaturalist-open-data.s3.amazonaws.com/photos/251530873/medium.jpg,2014-12-14,No Evidence of Flowering,2014,12
Yucca jaegeriana,36.5099870001,-114.18126,https://www.inaturalist.org/observations/146319570,https://inaturalist-open-data.s3.amazonaws.com/photos/251530870/medium.jpg,2014-12-14,No Evidence of Flowering,2014,12
Yucca brevifolia,34.3026777245,-116.3968279645,https://www.inaturalist.org/observations/126083306,https://static.inaturalist.org/photos/213888632/medium.jpg,2014-04-20,No Evidence of Flowering,2014,4
Yucca brevifolia,36.364942409,-117.5798004977,https://www.inaturalist.org/observations/92844058,https://inaturalist-open-data.s3.amazonaws.com/photos/153788061/medium.jpg,2014-09-29,No Evidence of Flowering,2014,9
Yucca brevifolia,33.9156994,-115.8820599,https://www.inaturalist.org/observations/70611190,https://static.inaturalist.org/photos/114824180/medium.jpg,2014-03-05,No Evidence of Flowering,2014,3
Yucca jaegeriana,36.1436125833,-115.4000545,https://www.inaturalist.org/observations/68270586,https://inaturalist-open-data.s3.amazonaws.com/photos/110500485/medium.jpg,2014-06-26,No Evidence of Flowering,2014,6
Yucca brevifolia,33.9918615281,-116.0666016922,https://www.inaturalist.org/observations/67125301,https://static.inaturalist.org/photos/108372935/medium.jpg,2014-01-05,No Evidence of Flowering,2014,1
Yucca jaegeriana,35.529603939,-115.1107974081,https://www.inaturalist.org/observations/44791724,https://inaturalist-open-data.s3.amazonaws.com/photos/71006617/medium.jpeg,2014-08-24,No Evidence of Flowering,2014,8
Yucca brevifolia,34.0034983982,-116.0481722096,https://www.inaturalist.org/observations/39235250,https://inaturalist-open-data.s3.amazonaws.com/photos/62221095/medium.jpeg,2014-02-18,No Evidence of Flowering,2014,2
Yucca brevifolia,34.0251528,-116.1420846,https://www.inaturalist.org/observations/36850412,https://static.inaturalist.org/photos/58319645/medium.jpg,2014-11-28,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0251528,-116.1420846,https://www.inaturalist.org/observations/36850410,https://static.inaturalist.org/photos/58319640/medium.jpg,2014-11-28,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0211639,-116.1522132,https://www.inaturalist.org/observations/36804336,https://static.inaturalist.org/photos/58239254/medium.jpg,2014-11-08,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0211639,-116.1522132,https://www.inaturalist.org/observations/36804222,https://static.inaturalist.org/photos/58238923/medium.jpg,2014-11-08,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0211639,-116.1522132,https://www.inaturalist.org/observations/36803531,https://static.inaturalist.org/photos/58237419/medium.jpg,2014-09-08,No Evidence of Flowering,2014,9
Yucca brevifolia,34.0211639,-116.1522132,https://www.inaturalist.org/observations/36803530,https://static.inaturalist.org/photos/58237415/medium.jpg,2014-09-08,No Evidence of Flowering,2014,9
Yucca brevifolia,34.0251528,-116.1420846,https://www.inaturalist.org/observations/36771518,https://static.inaturalist.org/photos/58179627/medium.jpg,2014-11-02,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0251528,-116.1420846,https://www.inaturalist.org/observations/36771517,https://static.inaturalist.org/photos/58179621/medium.jpg,2014-11-02,No Evidence of Flowering,2014,11
Yucca brevifolia,34.0088495357,-116.1668322043,https://www.inaturalist.org/observations/25480405,https://inaturalist-open-data.s3.amazonaws.com/photos/39469845/medium.jpg,2014-05-09,No Evidence of Flowering,2014,5
Yucca jaegeriana,36.2799856176,-115.5183743755,https://www.inaturalist.org/observations/24297518,https://inaturalist-open-data.s3.amazonaws.com/photos/37572969/medium.jpg,2014-06-04,No Evidence of Flowering,2014,6
Yucca brevifolia,36.76028,-117.54167,https://www.inaturalist.org/observations/19779889,https://inaturalist-open-data.s3.amazonaws.com/photos/30481796/medium.jpg,2014-11-08,No Evidence of Flowering,2014,11
Yucca brevifolia,34.5512104485,-117.7126899689,https://www.inaturalist.org/observations/19518229,https://static.inaturalist.org/photos/30036303/medium.jpeg,2014-08-25,No Evidence of Flowering,2014,8
Yucca brevifolia,34.0085,-116.02033883,https://www.inaturalist.org/observations/13752693,https://static.inaturalist.org/photos/20272056/medium.jpg,2014-04-30,No Evidence of Flowering,2014,4
Yucca jaegeriana,36.9487584011,-113.792806312,https://www.inaturalist.org/observations/13030266,https://inaturalist-open-data.s3.amazonaws.com/photos/18962913/medium.jpg,2014-07-20,No Evidence of Flowering,2014,7
Yucca jaegeriana,36.373782,-115.365222,http://www.inaturalist.org/observations/4228014,https://inaturalist-open-data.s3.amazonaws.com/photos/5049270/medium.jpeg,2014-07-10,No Evidence of Flowering,2014,7
Yucca brevifolia,34.074275,-116.036997,http://www.inaturalist.org/observations/2690737,https://inaturalist-open-data.s3.amazonaws.com/photos/3026548/medium.JPG,2014-08-02,No Evidence of Flowering,2014,8
Yucca jaegeriana,36.134573,-115.429034,http://www.inaturalist.org/observations/1038729,https://inaturalist-open-data.s3.amazonaws.com/photos/1302548/medium.jpg,2014-10-25,No Evidence of Flowering,2014,10
Yucca jaegeriana,36.139192,-115.433736,http://www.inaturalist.org/observations/887262,https://inaturalist-open-data.s3.amazonaws.com/photos/1126662/medium.jpg,2014-09-19,No Evidence of Flowering,2014,9
Yucca jaegeriana,35.427766,-115.72101,http://www.inaturalist.org/observations/823961,https://inaturalist-open-data.s3.amazonaws.com/photos/1040021/medium.jpg,2014-08-09,No Evidence of Flowering,2014,8
Yucca jaegeriana,35.469428,-115.492954,http://www.inaturalist.org/observations/823956,https://inaturalist-open-data.s3.amazonaws.com/photos/1040014/medium.jpg,2014-08-09,No Evidence of Flowering,2014,8
Yucca jaegeriana,36.773935,-114.276544,http://www.inaturalist.org/observations/823953,https://inaturalist-open-data.s3.amazonaws.com/photos/1040008/medium.jpg,2014-08-09,No Evidence of Flowering,2014,8
Yucca jaegeriana,35.81764,-115.302836,http://www.inaturalist.org/observations/823951,https://inaturalist-open-data.s3.amazonaws.com/photos/1040006/medium.jpg,2014-08-09,No Evidence of Flowering,2014,8
Yucca brevifolia,36.212433,-117.979471,http://www.inaturalist.org/observations/806851,https://inaturalist-open-data.s3.amazonaws.com/photos/1016874/medium.jpg,2014-07-28,No Evidence of Flowering,2014,7
Yucca brevifolia,36.135645,-117.973355,http://www.inaturalist.org/observations/806850,https://inaturalist-open-data.s3.amazonaws.com/photos/1016873/medium.jpg,2014-07-28,No Evidence of Flowering,2014,7
Yucca brevifolia,34.4073074218,-117.3996104022,http://www.inaturalist.org/observations/806835,https://inaturalist-open-data.s3.amazonaws.com/photos/1016859/medium.jpg,2014-07-28,No Evidence of Flowering,2014,7
Yucca brevifolia,34.072632,-116.238193,http://www.inaturalist.org/observations/648240,https://inaturalist-open-data.s3.amazonaws.com/photos/817562/medium.jpg,2014-04-27,No Evidence of Flowering,2014,4
Yucca brevifolia,34.02515,-116.149716,http://www.inaturalist.org/observations/566429,https://inaturalist-open-data.s3.amazonaws.com/photos/720176/medium.jpg,2014-03-09,No Evidence of Flowering,2014,3
Yucca brevifolia,34.0648483333,-116.1733133333,http://www.inaturalist.org/observations/542983,https://inaturalist-open-data.s3.amazonaws.com/photos/689775/medium.jpg,2014-02-22,No Evidence of Flowering,2014,2
Yucca brevifolia,34.2055180053,-116.354741395,https://www.inaturalist.org/observations/127726963,https://static.inaturalist.org/photos/216871924/medium.jpg,2015-02-08,Flower Budding,2015,2
Yucca brevifolia,34.0732126526,-116.3941827489,https://www.inaturalist.org/observations/68839921,https://inaturalist-open-data.s3.amazonaws.com/photos/111565977/medium.jpeg,2015-03-02,Flower Budding,2015,3
